source_id,source_labels,source_props,rel_id,rel_type,rel_props,target_id,target_labels,target_props
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:465,[Reference],"{
  created_at: 2025-12-21T21:20:47.734000000Z,
  content: Logo
MAIN NAVIGATION
Vulnerabilities
Vendors & Products
Weaknesses
Statistics
## Search
## Search Examples
CVEs in KEV CVEs with EPSS >= 80% Crit. Microsoft High Apache SQL Injection (CWE-89) Linux Kernel High (CVSS 3.1) Apache Struts RCE (Remote Code Execution) XSS (CWE-79) Critical (CVSS 4.0) CVEs to check
## Search Results (1 CVEs found)
CVE Vendors Products Updated CVSS v3.1 CVE-2005-4315 1 Nicplex 1 Plexcart X3 2025-04-03 N/A SQL injection vulnerability in the search function in Plexum PLEXCART X3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors, possibly involving the (1) s_itemname and (2) s_orderby parameters to plexcart.pl.
*Page 1 of 1.*
## Advanced Search Builder
Query will appear here as you build it...
Select a project...
Select a tag...
*Copyright © 2025 OpenCVE.*,
  url: https://app.opencve.io/cve/?product=plexcart_x3&vendor=nicplex
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:466,[Reference],"{
  created_at: 2025-12-21T21:20:47.734000000Z,
  content: Home Page
Home
Bugtraq
Full List
Only Bugs
Only Tricks
Only Exploits
Only Dorks
Only CVE
Only CWE
Fake Notes
Ranking
CVEMAP
Full List
Show Vendors
Show Products
CWE Dictionary
Check CVE Id
Check CWE Id
Search
Bugtraq
CVEMAP
By author
CVE Id
CWE Id
By vendors
By products
RSS
Bugtraq
CVEMAP
CVE Products
Bugs
Exploits
Dorks
More
cIFrex
Facebook
Twitter
Donate
About
Submit
Vulnerability CVE-2005-4315 Published: 2005-12-16 Modified: 2012-02-12 Description: SQL injection vulnerability in the search function in Plexum PLEXCART X3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors, possibly involving the (1) s_itemname and (2) s_orderby parameters to plexcart.pl. CVSS2 => (AV:N/AC:L/Au:N/C:P/I:P/A:P) CVSS Base Score Impact Subscore Exploitability Subscore 7.5/10 6.4/10 10/10 Exploit range Attack complexity Authentication Remote Low No required Confidentiality impact Integrity impact Availability impact Partial Partial Partial Affected software Nicplex -> Plexcart x3 Discover more database Bugtraq Database References: http://www.vupen.com/english/advisories/2005/2924 http://www.securityfocus.com/bid/15900 http://www.osvdb.org/21712 http://secunia.com/advisories/18033 http://pridels0.blogspot.com/2005/12/plexcart-x3-sql-inj-vuln.html Copyright 2025 , cxsecurity.com
*Back to Top*,
  url: https://cxsecurity.com/cveshow/CVE-2005-4315
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:467,[Reference],"{
  created_at: 2025-12-21T21:20:47.734000000Z,
  content: *Pricing*
## Browse by Apps
*View All Apps*
Splunk
*Splunk*
Slack
*Slack*
Webhook
*Webhook*
*API*
*Login*
*Clear*




Menu
Homepage
Search
Cisa KEV Catalog
CVE Newsroom
Vulnerabilities
Latests
Exploit Predictions
Initial Access Intel
Products Security Index
Vendor Vulnerability Posture
RSS Feed
Knowledge Base
CVE Metrics & Stats
CWE Definitions
CAPEC Definitions
cvefeed.io
About & Contact
Github
Follow us at Twitter
Light / Dark
Home
Vulnerabilities
CVE-2005-4315
*7.5*
*HIGH CVSS 2.0*
## CVE-2005-4315
## Plexum Plexcart SQL Injection
Overview
Vulnerability Timeline
Exploitability Score History
## Description
SQL injection vulnerability in the search function in Plexum PLEXCART X3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors, possibly involving the (1) s_itemname and (2) s_orderby parameters to plexcart.pl.
## INFO
*Published Date :*
## Dec. 17, 2005, 12:03 a.m.
*Last Modified :*
## April 3, 2025, 1:03 a.m.
*Remotely Exploit :*
## Yes !
*Source :*
## cve@mitre.org
## Affected Products
The following products are affected by CVE-2005-4315 vulnerability. Even if cvefeed.io is aware of the exact versions of the products that are affected, the information is not represented in the table below.
ID Vendor Product Action 1 Nicplex plexcart_x3
*: Total Affected Vendor : 1 | Products : 1*
## CVSS Scores
The Common Vulnerability Scoring System is a standardized framework for assessing the severity of vulnerabilities in software and systems. We collect and displays CVSS scores from various sources for each CVE.
Score Version Severity Vector Exploitability Score Impact Score Source 7.5 CVSS 2.0 HIGH 10 6.4 nvd@nist.gov
## References to Advisories, Solutions, and Tools
Here, you will find a curated list of external links that provide in-depth information, practical solutions, and valuable tools related to CVE-2005-4315.
URL Resource http://pridels0.blogspot.com/2005/12/plexcart-x3-sql-inj-vuln.html http://secunia.com/advisories/18033 Vendor Advisory http://www.osvdb.org/21712 http://www.securityfocus.com/bid/15900 http://www.vupen.com/english/advisories/2005/2924 Vendor Advisory http://pridels0.blogspot.com/2005/12/plexcart-x3-sql-inj-vuln.html http://secunia.com/advisories/18033 Vendor Advisory http://www.osvdb.org/21712 http://www.securityfocus.com/bid/15900 http://www.vupen.com/english/advisories/2005/2924 Vendor Advisory
## CWE - Common Weakness Enumeration
While CVE identifies specific instances of vulnerabilities, CWE categorizes the common flaws or weaknesses that can lead to vulnerabilities. CVE-2005-4315 is associated with the following CWEs:
*CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')*
## Common Attack Pattern Enumeration and Classification (CAPEC)
Common Attack Pattern Enumeration and Classification (CAPEC) stores attack patterns, which are descriptions of the common attributes and approaches employed by adversaries to exploit the CVE-2005-4315 weaknesses.
*CAPEC-7: Blind SQL Injection Blind SQL Injection CAPEC-66: SQL Injection SQL Injection CAPEC-108: Command Line Execution through SQL Injection Command Line Execution through SQL Injection CAPEC-109: Object Relational Mapping Injection Object Relational Mapping Injection CAPEC-110: SQL Injection through SOAP Parameter Tampering SQL Injection through SOAP Parameter Tampering CAPEC-470: Expanding Control over the Operating System from the Database Expanding Control over the Operating System from the Database*
We scan GitHub repositories to detect new proof-of-concept exploits. Following list is a collection of public exploits and proof-of-concepts, which have been published on GitHub (sorted by the most recently updated).
Results are limited to the first 15 repositories due to potential performance issues.
The following list is the news that have been mention CVE-2005-4315 vulnerability anywhere in the article.
Results are limited to the first 20 news articles due to potential performance issues.
The following table lists the changes that have been made to the CVE-2005-4315 vulnerability over time.
Vulnerability history details can be useful for understanding the evolution of a vulnerability, and for identifying the most recent changes that may impact the vulnerability's severity, exploitability, or other characteristics.
## CVE Modified by af854a3a-2127-422b-91ae-364da2661108
*Nov. 21, 2024*
Action Type Old Value New Value Added Reference http://pridels0.blogspot.com/2005/12/plexcart-x3-sql-inj-vuln.html Added Reference http://secunia.com/advisories/18033 Added Reference http://www.osvdb.org/21712 Added Reference http://www.securityfocus.com/bid/15900 Added Reference http://www.vupen.com/english/advisories/2005/2924
## CVE Modified by cve@mitre.org
*May. 14, 2024*
Action Type Old Value New Value
## Initial Analysis by nvd@nist.gov
*Dec. 19, 2005*
Action Type Old Value New Value
EPSS is a daily estimate of the probability of exploitation activity being observed over the next 30 days. Following chart shows the EPSS score history of the vulnerability.
## Vulnerability Scoring Details
## Base CVSS Score: 7.5
*Access Vector*
*Access Complexity*
*Authentication*
*Confidentiality Impact*
*Integrity Impact*
*Availability Impact*
## Exploit Prediction
EPSS is a daily estimate of the probability of exploitation activity being observed over the next 30 days.
## 0.62 }} -0.01%
*score*
## 0.67526
*percentile*
*© cvefeed.io*
*Privacy Policy | Terms of Service | Refund Policy*
*Loading...*
## CVEFeed.io UI Customizer
Everybody has a different size of monitors and styles. You can customize the CVEFeed.io dashboard for your own taste.
## Layout
Choose your layout
## Vertical
## Horizontal
## Two Column
## Color Scheme
*Choose Light or Dark Scheme.*
## Light
## Dark
## Layout Width
*Choose Fluid or Boxed layout.*
## Fluid
## Boxed
## Layout Position
*Choose Fixed or Scrollable Layout Position.*
## Topbar Color
*Choose Light or Dark Topbar Color.*
## Light
## Dark
## Sidebar Size
Choose a size of Sidebar.
## Default
## Compact
## Small (Icon View)
## Small Hover View
## Sidebar View
*Choose Default or Detached Sidebar view.*
## Default
## Detached
## Sidebar Color
Choose a color of Sidebar.
## Light
## Dark
## Gradient
## Preloader
Choose a preloader.
## Enable
## Disable,
  url: https://cvefeed.io/vuln/detail/CVE-2005-4315
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:468,[Reference],"{
  created_at: 2025-12-21T21:20:47.734000000Z,
  url: https://vuldb.com/?id.27564,
  content: *History*
*Diff*
*Relate*
*API JSON*
*API XML*
*Add*
*Purchase*
*LoginSignup*
## Login required 27564
An authentication is required to access this page. Please use your credentials to log into your personal account. If you don't have an account yet, you may signup for the service for free.
## 🔒 Login required
Access to this page requires a login.
## Interested in the pricing of exploits?
See the underground prices here!
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:469,[Reference],"{
  created_at: 2025-12-21T21:20:47.734000000Z,
  content: *Pricing*
## Browse by Apps
*View All Apps*
Splunk
*Splunk*
Slack
*Slack*
Webhook
*Webhook*
*API*
*Login*
*Clear*




Menu
Homepage
Search
Cisa KEV Catalog
CVE Newsroom
Vulnerabilities
Latests
Exploit Predictions
Initial Access Intel
Products Security Index
Vendor Vulnerability Posture
RSS Feed
Knowledge Base
CVE Metrics & Stats
CWE Definitions
CAPEC Definitions
cvefeed.io
About & Contact
Github
Follow us at Twitter
Light / Dark
Home
Products Security Index
Nicplex
*Product Detail*
## PLEXCART X3
*Vendor :*
## Nicplex
*Number of CVE:*
## 1
*Average Exploit Prediction Score :*
## 0.57
*Public Exploit/PoC Code :*
## 0
*CISA Actively Exploited :*
## 0
*Last Vulnerability Seen :*
## Dec. 17, 2005
## Vulnerabilities
The following vulnerabilities are recorded PLEXCART X3 product. You can click on the vulnerability to view more details.
Number Published CVE ID Severity CVSS Score 1 Dec 17, 2005 CVE-2005-4315 HIGH 7.5
*Showing 20 of 1 Results*
←
1
→
Login to add this product to Tech Stack
## SEVERITY DISTRIBUTION CHART
*2025 © cvefeed.io*
*Privacy Policy | Terms of Service | Refund Policy*
*Loading...*
## CVEFeed.io UI Customizer
Everybody has a different size of monitors and styles. You can customize the CVEFeed.io dashboard for your own taste.
## Layout
Choose your layout
## Vertical
## Horizontal
## Two Column
## Color Scheme
*Choose Light or Dark Scheme.*
## Light
## Dark
## Layout Width
*Choose Fluid or Boxed layout.*
## Fluid
## Boxed
## Layout Position
*Choose Fixed or Scrollable Layout Position.*
## Topbar Color
*Choose Light or Dark Topbar Color.*
## Light
## Dark
## Sidebar Size
Choose a size of Sidebar.
## Default
## Compact
## Small (Icon View)
## Small Hover View
## Sidebar View
*Choose Default or Detached Sidebar view.*
## Default
## Detached
## Sidebar Color
Choose a color of Sidebar.
## Light
## Dark
## Gradient
## Preloader
Choose a preloader.
## Enable
## Disable,
  url: https://cvefeed.io/vuln/product/15420/nicplexplexcart_x3/
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:470,[Reference],"{
  created_at: 2025-12-21T21:20:47.734000000Z,
  content: ## Vulnerability Details : CVE-2005-4315
*Plexum PLEXCART X3 Search Function SQL Injection Vulnerability*
SQL injection vulnerability in the search function in Plexum PLEXCART X3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors, possibly involving the (1) s_itemname and (2) s_orderby parameters to plexcart.pl.
*Published 2005-12-17 00:03:00*
*Updated 2025-04-03 01:03:51*
*Source MITRE*
*View at NVD, CVE.org, EUVD*
*Vulnerability category: Sql Injection*
*Alternative IDs: EUVD-2005-4310, GHSA-293c-r3p4-g63r, GSD-2005-4315*
## Products affected by CVE-2005-4315
*Nicplex » Plexcart X3*
Versions up to, including, (<=) 3.0
*cpe:2.3:a:nicplex:plexcart_x3:*:*:*:*:*:*:*:**
Matching versions
## Exploit prediction scoring system (EPSS) score for CVE-2005-4315
*EPSS FAQ*
*0.62%*
*Probability of exploitation activity in the next 30 days EPSS Score History*
*~ 68 %*
Percentile, the proportion of vulnerabilities that are scored at or less
## CVSS scores for CVE-2005-4315
Base Score Base Severity CVSS Vector Exploitability Score Impact Score Score Source First Seen 7.5 HIGH AV:N/AC:L/Au:N/C:P/I:P/A:P 10.0 6.4 NIST Access Vector: Network Access Complexity: Low Authentication: None Confidentiality Impact: Partial Integrity Impact: Partial Availability Impact: Partial
## CWE ids for CVE-2005-4315
*CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')*
The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs, the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.
Assigned by: nvd@nist.gov (Primary)
## References for CVE-2005-4315
http://secunia.com/advisories/18033
*Vendor Advisory*
CVEs referencing this url
http://pridels0.blogspot.com/2005/12/plexcart-x3-sql-inj-vuln.html
http://www.vupen.com/english/advisories/2005/2924
*Vendor Advisory*
http://www.osvdb.org/21712
http://www.securityfocus.com/bid/15900
*Jump to*,
  url: https://www.cvedetails.com/cve/CVE-2005-4315/
}",null,null,null,null,null,null
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:667,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:478,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  content: Logo
MAIN NAVIGATION
Vulnerabilities
Vendors & Products
Weaknesses
Statistics
## Search
## Search Examples
CVEs in KEV CVEs with EPSS >= 80% Crit. Microsoft High Apache SQL Injection (CWE-89) Linux Kernel High (CVSS 3.1) Apache Struts RCE (Remote Code Execution) XSS (CWE-79) Critical (CVSS 4.0) CVEs to check
## Search Results (1 CVEs found)
CVE Vendors Products Updated CVSS v3.1 CVE-2005-4480 1 Plexcor 1 Plexcor Cms 2025-04-03 N/A Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
*Page 1 of 1.*
## Advanced Search Builder
Query will appear here as you build it...
Select a project...
Select a tag...
*Copyright © 2025 OpenCVE.*,
  url: https://app.opencve.io/cve/?product=plexcor_cms&vendor=plexcor
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:669,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:480,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  content: *Pricing*
## Browse by Apps
*View All Apps*
Splunk
*Splunk*
Slack
*Slack*
Webhook
*Webhook*
*API*
*Login*
*Clear*




Menu
Homepage
Search
Cisa KEV Catalog
CVE Newsroom
Vulnerabilities
Latests
Exploit Predictions
Initial Access Intel
Products Security Index
Vendor Vulnerability Posture
RSS Feed
Knowledge Base
CVE Metrics & Stats
CWE Definitions
CAPEC Definitions
cvefeed.io
About & Contact
Github
Follow us at Twitter
Light / Dark
Home
Vulnerabilities
CVE-2005-4480
*6.8*
*MEDIUM CVSS 2.0*
## CVE-2005-4480
## Plexcor CMS Cross-Site Scripting Vulnerability
Overview
Vulnerability Timeline
Exploitability Score History
## Description
Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
## INFO
*Published Date :*
## Dec. 22, 2005, 11:03 a.m.
*Last Modified :*
## April 3, 2025, 1:03 a.m.
*Remotely Exploit :*
## Yes !
*Source :*
## cve@mitre.org
## Affected Products
The following products are affected by CVE-2005-4480 vulnerability. Even if cvefeed.io is aware of the exact versions of the products that are affected, the information is not represented in the table below.
ID Vendor Product Action 1 Plexcor plexcor_cms
*: Total Affected Vendor : 1 | Products : 1*
## CVSS Scores
The Common Vulnerability Scoring System is a standardized framework for assessing the severity of vulnerabilities in software and systems. We collect and displays CVSS scores from various sources for each CVE.
Score Version Severity Vector Exploitability Score Impact Score Source 6.8 CVSS 2.0 MEDIUM 8.6 6.4 nvd@nist.gov
## References to Advisories, Solutions, and Tools
Here, you will find a curated list of external links that provide in-depth information, practical solutions, and valuable tools related to CVE-2005-4480.
URL Resource http://pridels0.blogspot.com/2005/12/plexcors-cms-xss-vuln.html http://www.osvdb.org/21876 http://www.securityfocus.com/bid/16006 http://pridels0.blogspot.com/2005/12/plexcors-cms-xss-vuln.html http://www.osvdb.org/21876 http://www.securityfocus.com/bid/16006
## CWE - Common Weakness Enumeration
While CVE identifies specific instances of vulnerabilities, CWE categorizes the common flaws or weaknesses that can lead to vulnerabilities. CVE-2005-4480 is associated with the following CWEs:
## Common Attack Pattern Enumeration and Classification (CAPEC)
Common Attack Pattern Enumeration and Classification (CAPEC) stores attack patterns, which are descriptions of the common attributes and approaches employed by adversaries to exploit the CVE-2005-4480 weaknesses.
We scan GitHub repositories to detect new proof-of-concept exploits. Following list is a collection of public exploits and proof-of-concepts, which have been published on GitHub (sorted by the most recently updated).
Results are limited to the first 15 repositories due to potential performance issues.
The following list is the news that have been mention CVE-2005-4480 vulnerability anywhere in the article.
Results are limited to the first 20 news articles due to potential performance issues.
The following table lists the changes that have been made to the CVE-2005-4480 vulnerability over time.
Vulnerability history details can be useful for understanding the evolution of a vulnerability, and for identifying the most recent changes that may impact the vulnerability's severity, exploitability, or other characteristics.
## CVE Modified by af854a3a-2127-422b-91ae-364da2661108
*Nov. 21, 2024*
Action Type Old Value New Value Added Reference http://pridels0.blogspot.com/2005/12/plexcors-cms-xss-vuln.html Added Reference http://www.osvdb.org/21876 Added Reference http://www.securityfocus.com/bid/16006
## CVE Modified by cve@mitre.org
*May. 14, 2024*
Action Type Old Value New Value
## Initial Analysis by nvd@nist.gov
*Dec. 22, 2005*
Action Type Old Value New Value
EPSS is a daily estimate of the probability of exploitation activity being observed over the next 30 days. Following chart shows the EPSS score history of the vulnerability.
## Vulnerability Scoring Details
## Base CVSS Score: 6.8
*Access Vector*
*Access Complexity*
*Authentication*
*Confidentiality Impact*
*Integrity Impact*
*Availability Impact*
## Exploit Prediction
EPSS is a daily estimate of the probability of exploitation activity being observed over the next 30 days.
## 0.98 }} -0.03%
*score*
## 0.74693
*percentile*
*© cvefeed.io*
*Privacy Policy | Terms of Service | Refund Policy*
*Loading...*
## CVEFeed.io UI Customizer
Everybody has a different size of monitors and styles. You can customize the CVEFeed.io dashboard for your own taste.
## Layout
Choose your layout
## Vertical
## Horizontal
## Two Column
## Color Scheme
*Choose Light or Dark Scheme.*
## Light
## Dark
## Layout Width
*Choose Fluid or Boxed layout.*
## Fluid
## Boxed
## Layout Position
*Choose Fixed or Scrollable Layout Position.*
## Topbar Color
*Choose Light or Dark Topbar Color.*
## Light
## Dark
## Sidebar Size
Choose a size of Sidebar.
## Default
## Compact
## Small (Icon View)
## Small Hover View
## Sidebar View
*Choose Default or Detached Sidebar view.*
## Default
## Detached
## Sidebar Color
Choose a color of Sidebar.
## Light
## Dark
## Gradient
## Preloader
Choose a preloader.
## Enable
## Disable,
  url: https://cvefeed.io/vuln/detail/CVE-2005-4480
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:668,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:479,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  url: https://vuldb.com/?id.27721,
  content: *History*
*Diff*
*Relate*
*API JSON*
*API XML*
*Add*
*Purchase*
*LoginSignup*
## Login required 27721
An authentication is required to access this page. Please use your credentials to log into your personal account. If you don't have an account yet, you may signup for the service for free.
## 🔒 Login required
Access to this page requires a login.
## Might our Artificial Intelligence support you?
*Check our Alexa App!*
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:670,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:481,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  content: *Please wait. Loading...*,
  url: https://www.cve.org/CVERecord?id=CVE-2005-4480
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:663,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:475,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  content: ## Plexcor : Security Vulnerabilities, CVEs
*Copy*
## CVE-2005-4480
Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
*Source: MITRE*
*Max CVSS*
*6.8*
*EPSS Score*
*0.98%*
*Published*
*2005-12-22*
*Updated*
*2025-04-03*,
  url: https://www.cvedetails.com/vulnerability-list/vendor_id-3759/Plexcor.html?page=1&order=1
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:662,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:474,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  content: *Blogger*

*Sign in*
## Blog has been removed
Sorry, the blog at pridels0.blogspot.com has been removed. This address is not available for new blogs.
Did you expect to see your blog here? See: 'I can't find my blog on the Web, where is it?'
*Blogger*
*Main menu*
*Google apps*
## Help
Help Center
Help Forum
Video Tutorials
## Community
Blogger Buzz
## Developers
Blogger API
Developer Forum
*Copyright © 1999 – 2025 Google*
Terms of Service
Privacy
Content Policy,
  url: http://pridels0.blogspot.com/2005/12/plexcors-cms-xss-vuln.html
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:661,AFFECTS,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:459,[Device],"{
  device_name: Plex,
  type: Media Server
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:471,[CVE],"{
  cvss_version: V2,
  cvss_severity: MEDIUM,
  cvss_score: 6.8,
  cve_id: CVE-2005-4480,
  description: Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:666,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:477,[Reference],"{
  created_at: 2025-12-21T21:20:47.765000000Z,
  content: Vulnerabilities
CVE-2005-4480 Detail Deferred This CVE record is not being prioritized for NVD enrichment efforts due to resource or other concerns. Description Cross-site scripting (XSS) vulnerability in Plexcor CMS 4.0 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified search parameters. Metrics CVSS Version 4.0 CVSS Version 3.x CVSS Version 2.0 NVD enrichment efforts reference publicly available information to associate
                                            vector strings. CVSS information contributed by other sources is also
                                            displayed. CVSS 4.0 Severity and Vector Strings: NIST: NVD N/A NVD assessment
                                       not yet provided. CVSS 3.x Severity and Vector Strings: NIST: NVD Base
														Score: N/A NVD assessment
														not yet provided. CVSS 2.0 Severity and Vector Strings: NIST: NVD Base
														Score: 6.8 MEDIUM Vector: (AV:N/AC:M/Au:N/C:P/I:P/A:P) References to Advisories, Solutions, and Tools By selecting these links, you will be leaving NIST webspace.
                                        We have provided these links to other web sites because they
                                        may have information that would be of interest to you. No
                                        inferences should be drawn on account of other sites being
                                        referenced, or not, from this page. There may be other web
                                        sites that are more appropriate for your purpose. NIST does
                                        not necessarily endorse the views expressed, or concur with
                                        the facts presented on these sites. Further, NIST does not
                                        endorse any commercial products that may be mentioned on
                                        these sites. Please address comments about this page to nvd@nist.gov . URL Source(s) Tag(s) http://pridels0.blogspot.com/2005/12/plexcors-cms-xss-vuln.html CVE, MITRE http://www.osvdb.org/21876 CVE, MITRE http://www.securityfocus.com/bid/16006 CVE, MITRE Weakness Enumeration CWE-ID CWE Name Source NVD-CWE-Other Other NIST Known Affected Software Configurations Switch
                                        to CPE 2.2 CPEs loading, please wait. Configuration 1 ( hide ) cpe:2.3:a:plexcor:plexcor_cms:4.0:*:*:*:*:*:*:* Show Matching CPE(s) Denotes Vulnerable Software Are we missing a CPE here?  Please let us know . Change History 3 change records found show changes CVE Modified by CVE 11/20/2024 7:04:21 PM Action Type Old Value New Value Added Reference http://pridels0.blogspot.com/2005/12/plexcors-cms-xss-vuln.html Added Reference http://www.osvdb.org/21876 Added Reference http://www.securityfocus.com/bid/16006 CVE Modified by MITRE 5/13/2024 9:33:24 PM Action Type Old Value New Value Initial CVE Analysis 12/22/2005 10:11:00 AM Action Type Old Value New Value Quick Info CVE Dictionary Entry: CVE-2005-4480 NVD
                                Published Date: 12/22/2005 NVD
                                Last Modified: 04/02/2025 Source: MITRE,
  url: https://nvd.nist.gov/vuln/detail/CVE-2005-4480
}"
4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:472,[CVE],"{
  cvss_version: V2,
  cvss_score: 7.5,
  cvss_severity: HIGH,
  cve_id: CVE-2006-1947,
  description: Multiple SQL injection vulnerabilities in plexum.php in NicPlex Plexum X5 and earlier allow remote attackers to execute arbitrary SQL commands via the (1) pagesize, (2) maxrec, and (3) startpos parameters.
}",5:5542f037-95a3-4ccf-824f-d750ff8b2d9c:683,HAS_REFERENCE,{},4:5542f037-95a3-4ccf-824f-d750ff8b2d9c:491,[Reference],"{
  created_at: 2025-12-21T21:20:47.768000000Z,
  content: *Please wait. Loading...*,
  url: https://www.cve.org/CVERecord?id=CVE-2006-1947
}"
